1.8103138370e+04 9.9986252117e-01
1.8275549212e+04 9.9954873638e-01
1.8447960054e+04 9.9949572685e-01
1.8620370895e+04 9.9979946483e-01
1.8792781737e+04 1.0017453433e+00
1.8965192579e+04 1.0004114546e+00
1.9137603420e+04 1.0001635095e+00
1.9310014262e+04 1.0006012860e+00
1.9482425103e+04 9.9991726781e-01
1.9654835945e+04 9.9892784357e-01
1.9827246787e+04 9.9971764476e-01
1.9999657628e+04 9.9971950550e-01
2.0172068470e+04 9.9954078029e-01
2.0344479312e+04 9.9839797684e-01
2.0516890153e+04 1.0012824184e+00
2.0689300995e+04 1.0004099144e+00
2.0861711836e+04 1.0000685689e+00
2.1034122678e+04 1.0009354077e+00
2.1206533520e+04 9.9979642163e-01
2.1378944361e+04 1.0021040891e+00
2.1551355203e+04 1.0003841660e+00
2.1723766044e+04 1.0018645991e+00
2.1896176886e+04 9.9837447327e-01
2.2068587728e+04 1.0003801444e+00
2.2240998569e+04 1.0005723779e+00
2.2413409411e+04 1.0021034441e+00
2.2585820253e+04 9.9913209855e-01
2.2758231094e+04 9.9897974931e-01
2.2930641936e+04 9.9972731151e-01
2.3103052777e+04 9.9887978229e-01
2.3275463619e+04 9.9919763624e-01
2.3447874461e+04 9.9934958227e-01
2.3620285302e+04 9.9981436142e-01
2.3792696144e+04 9.9894723543e-01
2.3965106986e+04 1.0017119048e+00
2.4137517827e+04 9.9986140411e-01
2.4309928669e+04 9.9829972710e-01
2.4482339510e+04 1.0002359141e+00
2.4654750352e+04 9.9933627169e-01
2.4827161194e+04 9.9966876908e-01
2.4999572035e+04 1.0007306835e+00
2.5171982877e+04 9.9923362464e-01
2.5344393719e+04 9.9957163879e-01
2.5516804560e+04 1.0016551569e+00
2.5689215402e+04 9.9997501099e-01
2.5861626243e+04 9.9951874540e-01
2.6034037085e+04 9.9964364818e-01
2.6206447927e+04 1.0004265441e+00
2.6378858768e+04 9.9927309247e-01
2.6551269610e+04 9.9941379388e-01
2.6723680452e+04 1.0015161484e+00
2.6896091293e+04 1.0021907381e+00
2.7068502135e+04 1.0008280041e+00
2.7240912976e+04 9.9971387829e-01
2.7413323818e+04 1.0020126832e+00
2.7585734660e+04 9.9964008823e-01
2.7758145501e+04 1.0009951622e+00
2.7930556343e+04 1.0015486014e+00
2.8102967185e+04 9.9829692900e-01
2.8275378026e+04 9.9893609810e-01
2.8447788868e+04 9.9926284404e-01
2.8620199709e+04 9.9968203767e-01
2.8792610551e+04 1.0001251299e+00
2.8965021393e+04 9.9994801376e-01
2.9137432234e+04 9.9962786815e-01
2.9309843076e+04 9.9842971210e-01
2.9482253918e+04 1.0000429675e+00
2.9654664759e+04 1.0001892117e+00
2.9827075601e+04 9.9952006173e-01
2.9999486442e+04 9.9889356088e-01
3.0171897284e+04 1.0002382814e+00
3.0344308126e+04 9.9938513585e-01
3.0516718967e+04 9.9729051001e-01
3.0689129809e+04 9.9974000838e-01
3.0861540651e+04 9.9902056108e-01
3.1033951492e+04 1.0004943592e+00
3.1206362334e+04 1.0004888098e+00
3.1378773175e+04 9.9959611924e-01
3.1551184017e+04 9.9921243076e-01
3.1723594859e+04 9.9941477696e-01
3.1896005700e+04 1.0008696640e+00
3.2068416542e+04 1.0001283714e+00
3.2240827383e+04 9.9761065793e-01
3.2413238225e+04 9.9904849047e-01
3.2585649067e+04 1.0006183441e+00
3.2758059908e+04 1.0001018156e+00
3.2930470750e+04 9.9958457705e-01
3.3102881592e+04 1.0025371332e+00
3.3275292433e+04 9.9991489185e-01
3.3447703275e+04 9.9793449143e-01
3.3620114116e+04 9.9911034625e-01
3.3792524958e+04 1.0011116392e+00
3.3964935800e+04 9.9934807507e-01
3.4137346641e+04 1.0005858270e+00
3.4309757483e+04 1.0006611460e+00
3.4482168325e+04 9.9968367224e-01
3.4654579166e+04 9.9991962207e-01
3.4826990008e+04 1.0004293119e+00
3.4999400849e+04 9.9845806146e-01
3.5171811691e+04 1.0014455559e+00
3.5344222533e+04 9.9924949016e-01
3.5516633374e+04 9.9888920864e-01
3.5689044216e+04 1.0004815369e+00
3.5861455058e+04 1.0006601151e+00
3.6033865899e+04 1.0016779270e+00
3.6206276741e+04 1.0002620366e+00
3.6378687582e+04 1.0004290800e+00
3.6551098424e+04 9.9876649411e-01
3.6723509266e+04 1.0002329681e+00
3.6895920107e+04 9.9795568130e-01
3.7068330949e+04 9.9954226382e-01
3.7240741791e+04 9.9844889754e-01
3.7413152632e+04 1.0001300339e+00
3.7585563474e+04 1.0003849612e+00
3.7757974315e+04 1.0002781806e+00
3.7930385157e+04 1.0015419984e+00
3.8102795999e+04 9.9912736015e-01
3.8275206840e+04 9.9828233362e-01
3.8447617682e+04 9.9944813542e-01
3.8620028524e+04 1.0010129769e+00
3.8792439365e+04 9.9954030627e-01
3.8964850207e+04 1.0007148934e+00
3.9137261048e+04 9.9925872776e-01
3.9309671890e+04 9.9947599912e-01
3.9482082732e+04 9.9961882985e-01
3.9654493573e+04 1.0021368565e+00
3.9826904415e+04 9.9795240159e-01
3.9999315257e+04 1.0008585300e+00
4.0171726098e+04 9.9954603656e-01
4.0344136940e+04 9.9948398623e-01
4.0516547781e+04 1.0010730948e+00
4.0688958623e+04 1.0000522353e+00
4.0861369465e+04 9.9870750558e-01
4.1033780306e+04 9.9817406634e-01
4.1206191148e+04 9.9907435216e-01
4.1378601990e+04 9.9967581161e-01
4.1551012831e+04 9.9944918264e-01
4.1723423673e+04 9.9678653931e-01
4.1895834514e+04 9.9953045469e-01
4.2068245356e+04 9.9948010313e-01
4.2240656198e+04 9.9979915127e-01
4.2413067039e+04 1.0024368145e+00
4.2585477881e+04 9.9974781995e-01
4.2757888722e+04 9.9930460888e-01
4.2930299564e+04 9.9975074310e-01
4.3102710406e+04 1.0003015553e+00
4.3275121247e+04 1.0010552700e+00
4.3447532089e+04 9.9835995126e-01
4.3619942931e+04 9.9885946719e-01
4.3792353772e+04 1.0013094325e+00
4.3964764614e+04 1.0003191338e+00
4.4137175455e+04 1.0006455140e+00
4.4309586297e+04 9.9833761255e-01
4.4481997139e+04 9.9965020483e-01
4.4654407980e+04 9.9910806183e-01
4.4826818822e+04 9.9913408028e-01
4.4999229664e+04 9.9895257198e-01
4.5171640505e+04 9.9935947861e-01
4.5344051347e+04 1.0001869733e+00
4.5516462188e+04 1.0012768029e+00
4.5688873030e+04 1.0032949655e+00
4.5861283872e+04 9.9990059293e-01
4.6033694713e+04 9.9798336244e-01
4.6206105555e+04 9.9964915417e-01
4.6378516397e+04 9.9852720206e-01
4.6550927238e+04 1.0009600061e+00
4.6723338080e+04 1.0020461007e+00
4.6895748921e+04 9.9977553000e-01
4.7068159763e+04 9.9887887121e-01
4.7240570605e+04 9.9975028431e-01
4.7412981446e+04 9.9934459963e-01
4.7585392288e+04 9.9996058595e-01
4.7757803130e+04 1.0001173527e+00
4.7930213971e+04 9.9843109323e-01
4.8102624813e+04 1.0004417762e+00
4.8275035654e+04 9.9985295593e-01
4.8447446496e+04 1.0009229415e+00
4.8619857338e+04 1.0004196207e+00
4.8792268179e+04 1.0017206383e+00
4.8964679021e+04 1.0004840233e+00
4.9137089863e+04 1.0005965784e+00
4.9309500704e+04 9.9870081452e-01
4.9481911546e+04 9.9901336366e-01
4.9654322387e+04 1.0002431462e+00
4.9826733229e+04 9.9983459044e-01
4.9999144071e+04 1.0000665518e+00
5.0171554912e+04 9.9964217751e-01
5.0343965754e+04 1.0012794572e+00
5.0516376596e+04 9.9926251448e-01
5.0688787437e+04 9.9918004802e-01
5.0861198279e+04 1.0011594638e+00
5.1033609120e+04 9.9730328140e-01
5.1206019962e+04 9.9854027045e-01
5.1378430804e+04 9.9909923581e-01
5.1550841645e+04 9.9889328090e-01
5.1723252487e+04 9.9963680294e-01
5.1895663329e+04 9.9929658159e-01
5.2068074170e+04 1.0011423553e+00
5.2240485012e+04 9.9903203443e-01
5.2412895853e+04 1.0013038443e+00
5.2585306695e+04 9.9977457644e-01
5.2757717537e+04 9.9818895735e-01
5.2930128378e+04 9.9831922838e-01
5.3102539220e+04 1.0022824674e+00
5.3274950061e+04 1.0002857932e+00
5.3447360903e+04 1.0004017361e+00
5.3619771745e+04 9.9978580749e-01
5.3792182586e+04 1.0003210710e+00
5.3964593428e+04 9.9860479571e-01
5.4137004270e+04 9.9745491480e-01
5.4309415111e+04 1.0018989958e+00
5.4481825953e+04 9.9921075010e-01
5.4654236794e+04 1.0021410763e+00
5.4826647636e+04 9.9945118780e-01
5.4999058478e+04 1.0009201959e+00
5.5171469319e+04 1.0013667053e+00
5.5343880161e+04 9.9968652351e-01
5.5516291003e+04 1.0017369905e+00
5.5688701844e+04 9.9916430489e-01
5.5861112686e+04 9.9964672914e-01
5.6033523527e+04 9.9967741335e-01
5.6205934369e+04 9.9887228514e-01
5.6378345211e+04 1.0005040576e+00
5.6550756052e+04 9.9820436695e-01
5.6723166894e+04 9.9903802711e-01
5.6895577736e+04 1.0011244464e+00
5.7067988577e+04 9.9970014833e-01
5.7240399419e+04 1.0008635093e+00
5.7412810260e+04 9.9998481408e-01
5.7585221102e+04 1.0001298317e+00
5.7757631944e+04 9.9997060765e-01
5.7930042785e+04 9.9878960777e-01
5.8102453627e+04 9.9919301037e-01
5.8274864469e+04 1.0014100707e+00
5.8447275310e+04 9.9889646836e-01
5.8619686152e+04 1.0003666909e+00
5.8792096993e+04 1.0015950783e+00
5.8964507835e+04 1.0019913354e+00
5.9136918677e+04 1.0021761612e+00
5.9309329518e+04 9.9915825076e-01
5.9481740360e+04 1.0002795870e+00
5.9654151202e+04 1.0010450317e+00
5.9826562043e+04 1.0022001171e+00
5.9998972885e+04 1.0017149358e+00
6.0171383726e+04 9.9982879750e-01
6.0343794568e+04 9.9901991020e-01
6.0516205410e+04 9.9799980763e-01
6.0688616251e+04 1.0018122778e+00
6.0861027093e+04 9.9905343615e-01
6.1033437935e+04 1.0009129743e+00
6.1205848776e+04 1.0005473427e+00
6.1378259618e+04 9.9993712585e-01
6.1550670459e+04 1.0014367852e+00
6.1723081301e+04 1.0007185125e+00
6.1895492143e+04 9.9951109634e-01
6.2067902984e+04 1.0011396714e+00
6.2240313826e+04 1.0002015163e+00
6.2412724667e+04 1.0010150738e+00
6.2585135509e+04 9.9988652594e-01
6.2757546351e+04 1.0010603556e+00
6.2929957192e+04 1.0003356887e+00
6.3102368034e+04 9.9809716609e-01
6.3274778876e+04 9.9853215558e-01
6.3447189717e+04 9.9885085379e-01
6.3619600559e+04 1.0000168318e+00
6.3792011400e+04 1.0008554828e+00
6.3964422242e+04 9.9883374649e-01
6.4136833084e+04 9.9824194352e-01
6.4309243925e+04 1.0002341890e+00
6.4481654767e+04 1.0006561487e+00
6.4654065609e+04 1.0018107257e+00
6.4826476450e+04 9.9986117067e-01
6.4998887292e+04 1.0000123946e+00
6.5171298133e+04 9.9965077162e-01
6.5343708975e+04 1.0007811352e+00
6.5516119817e+04 1.0004188692e+00
6.5688530658e+04 1.0013955247e+00
6.5860941500e+04 9.9939159983e-01
6.6033352342e+04 1.0000240800e+00
6.6205763183e+04 1.0018713986e+00
6.6378174025e+04 9.9932813272e-01
6.6550584866e+04 9.9800704369e-01
6.6722995708e+04 1.0011436172e+00
6.6895406550e+04 1.0003807711e+00
6.7067817391e+04 9.9923007721e-01
6.7240228233e+04 1.0001718934e+00
6.7412639075e+04 1.0009888351e+00
6.7585049916e+04 9.9993217770e-01
6.7757460758e+04 1.0007456390e+00
6.7929871599e+04 9.9980497968e-01
6.8102282441e+04 9.9890465347e-01
6.8274693283e+04 1.0014269520e+00
6.8447104124e+04 1.0009127278e+00
6.8619514966e+04 9.9832868357e-01
6.8791925808e+04 9.9998535129e-01
6.8964336649e+04 9.9883063651e-01
6.9136747491e+04 1.0001697003e+00
6.9309158332e+04 9.9834779981e-01
6.9481569174e+04 9.9842030844e-01
6.9653980016e+04 1.0015146770e+00
6.9826390857e+04 1.0004906249e+00
6.9998801699e+04 1.0011959653e+00
7.0171212541e+04 1.0003855454e+00
7.0343623382e+04 1.0005349012e+00
7.0516034224e+04 1.0003759747e+00
7.0688445065e+04 1.0014987160e+00
7.0860855907e+04 9.9872322125e-01
7.1033266749e+04 1.0009973104e+00
7.1205677590e+04 1.0022529843e+00
7.1378088432e+04 1.0003319696e+00
7.1550499274e+04 1.0008434792e+00
7.1722910115e+04 1.0003913224e+00
7.1895320957e+04 1.0002515131e+00
7.2067731798e+04 1.0011611598e+00
7.2240142640e+04 1.0013325745e+00
7.2412553482e+04 9.9823175420e-01
7.2584964323e+04 9.9969748671e-01
7.2757375165e+04 1.0011481650e+00
7.2929786006e+04 9.9874821784e-01
7.3102196848e+04 1.0005238483e+00
7.3274607690e+04 9.9972668167e-01
7.3447018531e+04 1.0009586345e+00
7.3619429373e+04 1.0000192601e+00
7.3791840215e+04 9.9927395151e-01
7.3964251056e+04 1.0001161086e+00
7.4136661898e+04 9.9866220657e-01
7.4309072739e+04 1.0013652325e+00
7.4481483581e+04 1.0002709251e+00
7.4653894423e+04 1.0011714703e+00
7.4826305264e+04 1.0014353191e+00
7.4998716106e+04 9.9988447285e-01
7.5171126948e+04 9.9980294755e-01
7.5343537789e+04 9.9954573363e-01
7.5515948631e+04 9.9936294836e-01
7.5688359472e+04 1.0024564130e+00
7.5860770314e+04 9.9910028067e-01
7.6033181156e+04 9.9936737710e-01
7.6205591997e+04 1.0021644164e+00
7.6378002839e+04 1.0004732701e+00
7.6550413681e+04 9.9778977807e-01
7.6722824522e+04 1.0004117555e+00
7.6895235364e+04 1.0011359414e+00
7.7067646205e+04 9.9918692149e-01
7.7240057047e+04 1.0000102802e+00
7.7412467889e+04 1.0006332715e+00
7.7584878730e+04 9.9775182618e-01
7.7757289572e+04 1.0001270475e+00
7.7929700414e+04 9.9919468472e-01
7.8102111255e+04 1.0015049922e+00
7.8274522097e+04 9.9991217051e-01
7.8446932938e+04 1.0005056680e+00
7.8619343780e+04 9.9956765768e-01
7.8791754622e+04 9.9940665308e-01
7.8964165463e+04 9.9866574208e-01
7.9136576305e+04 1.0005858230e+00
7.9308987147e+04 1.0007496791e+00
7.9481397988e+04 9.9964257586e-01
7.9653808830e+04 9.9898195260e-01
7.9826219671e+04 1.0017061953e+00
7.9998630513e+04 1.0011648101e+00
8.0171041355e+04 9.9934404431e-01
8.0343452196e+04 1.0002675547e+00
8.0515863038e+04 1.0014203570e+00
8.0688273880e+04 1.0022814835e+00
8.0860684721e+04 9.9930391659e-01
8.1033095563e+04 1.0020493734e+00
8.1205506404e+04 9.9951052756e-01
8.1377917246e+04 1.0010055364e+00
8.1550328088e+04 9.9908666183e-01
8.1722738929e+04 1.0000468480e+00
8.1895149771e+04 9.9947312772e-01
8.2067560613e+04 1.0017315877e+00
8.2239971454e+04 9.9975716154e-01
8.2412382296e+04 9.9935126720e-01
8.2584793137e+04 1.0001287891e+00
8.2757203979e+04 1.0013506948e+00
8.2929614821e+04 9.9946333708e-01
8.3102025662e+04 1.0001723631e+00
8.3274436504e+04 1.0001445108e+00
8.3446847345e+04 9.9978724515e-01
8.3619258187e+04 1.0021824231e+00
8.3791669029e+04 1.0010494262e+00
8.3964079870e+04 1.0010805498e+00
8.4136490712e+04 1.0016631603e+00
8.4308901554e+04 9.9932715257e-01
8.4481312395e+04 1.0002809794e+00
8.4653723237e+04 9.9945563209e-01
8.4826134078e+04 9.9870108773e-01
8.4998544920e+04 1.0006394843e+00
8.5170955762e+04 1.0006409190e+00
8.5343366603e+04 9.9869940928e-01
8.5515777445e+04 1.0014699504e+00
8.5688188287e+04 1.0001855452e+00
8.5860599128e+04 1.0004899217e+00
8.6033009970e+04 9.9933490551e-01
8.6205420811e+04 1.0012856351e+00
8.6377831653e+04 1.0012152543e+00
8.6550242495e+04 1.0003785834e+00
8.6722653336e+04 9.9896952752e-01
8.6895064178e+04 9.9855530442e-01
8.7067475020e+04 1.0005826282e+00
8.7239885861e+04 1.0012404654e+00
8.7412296703e+04 1.0022709186e+00
8.7584707544e+04 1.0006781740e+00
8.7757118386e+04 1.0011636581e+00
8.7929529228e+04 1.0017880328e+00
8.8101940069e+04 1.0010095210e+00
8.8274350911e+04 1.0009442867e+00
8.8446761753e+04 1.0002826906e+00
8.8619172594e+04 1.0008210592e+00
8.8791583436e+04 1.0020131495e+00
8.8963994277e+04 9.9881237288e-01
8.9136405119e+04 9.9864788909e-01
8.9308815961e+04 9.9971758655e-01
8.9481226802e+04 1.0000689143e+00
8.9653637644e+04 1.0000646395e+00
8.9826048486e+04 1.0000347392e+00
8.9998459327e+04 1.0011165757e+00
9.0170870169e+04 1.0017797143e+00
9.0343281010e+04 9.9962777275e-01
9.0515691852e+04 1.0007520461e+00
9.0688102694e+04 1.0010115086e+00
9.0860513535e+04 9.9882869190e-01
9.1032924377e+04 1.0003989836e+00
9.1205335219e+04 9.9827670393e-01
9.1377746060e+04 9.9921883029e-01
9.1550156902e+04 9.9960480229e-01
9.1722567743e+04 9.9926590226e-01
9.1894978585e+04 9.9899460768e-01
9.2067389427e+04 9.9971357009e-01
9.2239800268e+04 9.9948550859e-01
9.2412211110e+04 9.9968631096e-01
9.2584621952e+04 9.9925923353e-01
9.2757032793e+04 9.9938669830e-01
9.2929443635e+04 1.0004210585e+00
9.3101854476e+04 9.9951933165e-01
9.3274265318e+04 1.0014704034e+00
9.3446676160e+04 9.9959069262e-01
9.3619087001e+04 1.0003937797e+00
9.3791497843e+04 1.0014261478e+00
9.3963908684e+04 9.9636999170e-01
9.4136319526e+04 9.9978445697e-01
9.4308730368e+04 1.0004808134e+00
9.4481141209e+04 1.0021691001e+00
9.4653552051e+04 9.9870449358e-01
9.4825962893e+04 9.9790660322e-01
9.4998373734e+04 1.0009409128e+00
9.5170784576e+04 1.0018581241e+00
9.5343195417e+04 9.9991737154e-01
9.5515606259e+04 9.9995861448e-01
9.5688017101e+04 9.9989603736e-01
9.5860427942e+04 9.9936951670e-01
9.6032838784e+04 9.9862439753e-01
9.6205249626e+04 9.9996583883e-01
9.6377660467e+04 9.9907880852e-01
9.6550071309e+04 1.0002999772e+00
9.6722482150e+04 1.0012769370e+00
9.6894892992e+04 9.9979609632e-01
9.7067303834e+04 9.9798198664e-01
9.7239714675e+04 9.9922216096e-01
9.7412125517e+04 9.9947416069e-01
9.7584536359e+04 9.9858689373e-01
9.7756947200e+04 9.9962123165e-01
9.7929358042e+04 1.0010232774e+00
9.8101768883e+04 1.0000603059e+00
9.8274179725e+04 9.9888017078e-01
9.8446590567e+04 9.9943808553e-01
9.8619001408e+04 9.9995335447e-01
9.8791412250e+04 9.9874062220e-01
9.8963823092e+04 1.0013842912e+00
9.9136233933e+04 9.9996447287e-01
9.9308644775e+04 9.9939491144e-01
9.9481055616e+04 9.9982270285e-01
9.9653466458e+04 9.9970598048e-01
9.9825877300e+04 9.9937343933e-01
9.9998288141e+04 9.9920804967e-01
1.0017069898e+05 9.9940941212e-01
1.0034310982e+05 1.0013375887e+00
1.0051552067e+05 1.0014471367e+00
1.0068793151e+05 1.0006175129e+00
1.0086034235e+05 1.0008496351e+00
1.0103275319e+05 1.0011569637e+00
1.0120516403e+05 1.0014303397e+00
1.0137757487e+05 9.9981538955e-01
1.0154998572e+05 9.9948485732e-01
1.0172239656e+05 1.0003202058e+00
1.0189480740e+05 1.0007903155e+00
1.0206721824e+05 1.0010014039e+00
1.0223962908e+05 1.0000002955e+00
1.0241203992e+05 9.9972232311e-01
1.0258445077e+05 1.0009838893e+00
1.0275686161e+05 1.0023215877e+00
1.0292927245e+05 1.0009188267e+00
1.0310168329e+05 1.0002528973e+00
1.0327409413e+05 9.9977165295e-01
1.0344650497e+05 9.9830672025e-01
1.0361891582e+05 1.0004443194e+00
1.0379132666e+05 1.0016299551e+00
1.0396373750e+05 9.9995619987e-01
1.0413614834e+05 1.0012140730e+00
1.0430855918e+05 1.0010310144e+00
1.0448097002e+05 1.0003055707e+00
1.0465338087e+05 1.0018901805e+00
1.0482579171e+05 1.0008991748e+00
1.0499820255e+05 9.9986901398e-01
1.0517061339e+05 1.0001289682e+00
1.0534302423e+05 1.0001111722e+00
1.0551543507e+05 1.0002352812e+00
1.0568784591e+05 1.0026197355e+00
1.0586025676e+05 9.9830885160e-01
1.0603266760e+05 9.9898972434e-01
1.0620507844e+05 1.0005553571e+00
1.0637748928e+05 1.0013801426e+00
1.0654990012e+05 1.0010122005e+00
1.0672231096e+05 9.9954972709e-01
1.0689472181e+05 1.0016938724e+00
1.0706713265e+05 9.9855358514e-01
1.0723954349e+05 9.9881181410e-01
1.0741195433e+05 1.0014123189e+00
1.0758436517e+05 9.9743685726e-01
1.0775677601e+05 1.0002332078e+00
1.0792918686e+05 9.9910035631e-01
1.0810159770e+05 1.0003247209e+00
1.0827400854e+05 9.9891817041e-01
1.0844641938e+05 9.9806996231e-01
1.0861883022e+05 1.0008612380e+00
1.0879124106e+05 1.0005459970e+00
1.0896365191e+05 9.9946718937e-01
1.0913606275e+05 9.9976682268e-01
1.0930847359e+05 1.0000742293e+00
1.0948088443e+05 9.9997107939e-01
1.0965329527e+05 9.9911741548e-01
1.0982570611e+05 9.9968228580e-01
1.0999811696e+05 1.0003363953e+00
1.1017052780e+05 1.0007648120e+00
1.1034293864e+05 1.0005620027e+00
1.1051534948e+05 9.9829044140e-01
1.1068776032e+05 1.0003958244e+00
1.1086017116e+05 1.0000089212e+00
1.1103258201e+05 1.0023522131e+00
1.1120499285e+05 1.0002294560e+00
1.1137740369e+05 9.9966272238e-01
1.1154981453e+05 9.9904979098e-01
1.1172222537e+05 1.0009368861e+00
1.1189463621e+05 9.9912516081e-01
1.1206704705e+05 1.0013020885e+00
1.1223945790e+05 1.0005352651e+00
1.1241186874e+05 1.0014382581e+00
1.1258427958e+05 1.0011939432e+00
1.1275669042e+05 1.0000099863e+00
1.1292910126e+05 9.9921017480e-01
1.1310151210e+05 1.0009985050e+00
1.1327392295e+05 1.0003074696e+00
1.1344633379e+05 9.9966380106e-01
1.1361874463e+05 9.9961960370e-01
1.1379115547e+05 1.0005909505e+00
1.1396356631e+05 1.0001991824e+00
1.1413597715e+05 9.9968122188e-01
1.1430838800e+05 1.0008587845e+00
1.1448079884e+05 9.9964341274e-01
1.1465320968e+05 9.9970050701e-01
1.1482562052e+05 1.0004496454e+00
1.1499803136e+05 9.9956181654e-01
1.1517044220e+05 1.0002888691e+00
1.1534285305e+05 1.0011647940e+00
1.1551526389e+05 9.9948213612e-01
1.1568767473e+05 9.9963826031e-01
1.1586008557e+05 9.9953135149e-01
1.1603249641e+05 1.0006671228e+00
1.1620490725e+05 1.0000542163e+00
1.1637731810e+05 1.0020537693e+00
1.1654972894e+05 1.0000293567e+00
1.1672213978e+05 1.0003071693e+00
1.1689455062e+05 9.9894856168e-01
1.1706696146e+05 1.0004157898e+00
1.1723937230e+05 1.0007426726e+00
1.1741178315e+05 1.0004078297e+00
1.1758419399e+05 9.9997945889e-01
1.1775660483e+05 1.0007158973e+00
1.1792901567e+05 1.0004768338e+00
1.1810142651e+05 9.9967574771e-01
1.1827383735e+05 9.9986238700e-01
1.1844624819e+05 9.9892947337e-01
1.1861865904e+05 1.0001698060e+00
1.1879106988e+05 1.0011012351e+00
1.1896348072e+05 1.0000624542e+00
1.1913589156e+05 9.9972660338e-01
1.1930830240e+05 1.0004721052e+00
1.1948071324e+05 1.0002373865e+00
1.1965312409e+05 1.0001564850e+00
1.1982553493e+05 9.9828592871e-01
1.1999794577e+05 1.0013906176e+00
1.2017035661e+05 9.9819451500e-01
1.2034276745e+05 9.9902160987e-01
1.2051517829e+05 1.0019939065e+00
